order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status
2092,2024-10-04,34,Bakery,237.38,4.87,74,UPI,4.9,Cancelled
2093,2024-10-31,44,Bakery,731.59,13.81,90,Wallet,3.8,Cancelled
2094,2024-07-26,47,Fast Food,163.88,2.5,70,Wallet,4.8,Delivered
2095,2024-10-12,33,Bakery,620.31,3.97,78,UPI,2.6,Cancelled
2096,2024-05-28,38,Bakery,466.93,11.45,33,Cash,2.5,Delivered
2097,2024-09-25,21,Cafe,935.89,14.51,44,UPI,4.1,Delayed
2098,2024-08-01,22,Bakery,1013.65,13.98,89,Wallet,4.6,Cancelled
2099,2024-03-19,30,Cafe,328.55,10.48,35,Wallet,4.7,Cancelled
2100,2024-03-13,62,Chinese,695.96,5.11,61,Card,3.9,Delayed
2101,2024-06-08,37,Fast Food,408.73,3.42,51,Wallet,4.9,Cancelled
2102,2024-12-20,63,Chinese,229.88,13.46,53,Card,4.6,Delivered
2103,2024-06-04,31,Indian,393.15,10.72,17,Wallet,4.9,Delayed
2104,2024-12-02,37,Bakery,1194.77,1.85,79,UPI,4.4,Cancelled
2105,2024-02-03,23,Bakery,1097.17,10.7,40,Card,3.4,Cancelled
2106,2024-04-04,22,Indian,254.47,3.55,73,Cash,4.0,Delayed
2107,2024-02-03,35,Bakery,166.1,9.98,30,UPI,3.0,Delayed
2108,2024-11-16,39,Chinese,685.01,11.09,81,Card,3.1,Cancelled
2109,2024-06-30,62,Cafe,636.91,10.26,79,Cash,3.6,Delivered
2110,2024-02-10,21,Chinese,177.49,6.41,21,UPI,4.3,Cancelled
2111,2024-03-05,64,Bakery,1129.05,8.65,61,Wallet,3.6,Delivered
2112,2024-08-29,61,Cafe,541.64,11.11,36,Wallet,2.6,Cancelled
2113,2024-11-04,26,Indian,831.03,4.75,75,UPI,4.5,Cancelled
2114,2024-11-06,63,Chinese,824.29,14.38,49,Card,4.0,Delayed
2115,2024-04-02,36,Bakery,205.58,13.47,59,Wallet,3.7,Delayed
2116,2024-12-12,55,Italian,505.9,7.5,22,Cash,4.1,Cancelled
2117,2024-05-28,60,Bakery,781.05,14.7,40,UPI,3.0,Delayed
2118,2024-01-19,41,Chinese,630.56,1.73,48,UPI,4.8,Delayed
2119,2024-02-14,51,Italian,685.17,3.98,60,Card,3.6,Delivered
2120,2024-12-06,56,Cafe,788.54,13.16,77,Wallet,4.3,Cancelled
2121,2024-05-08,35,Fast Food,789.48,6.94,65,Card,2.9,Delivered
2122,2024-01-12,29,Fast Food,643.58,10.66,46,Card,4.6,Delivered
2123,2024-08-30,61,Italian,587.5,3.48,51,UPI,2.9,Delivered
2124,2024-07-31,22,Fast Food,1151.93,7.28,69,Card,3.0,Delivered
2125,2024-09-26,36,Indian,235.35,8.32,88,Card,3.3,Delayed
2126,2024-12-20,41,Fast Food,948.83,3.05,87,Cash,4.9,Delayed
2127,2024-05-22,27,Fast Food,529.43,0.86,23,Card,5.0,Delayed
2128,2024-03-25,58,Italian,882.44,5.82,57,Card,3.4,Delayed
2129,2024-05-18,35,Fast Food,1187.48,6.76,53,Wallet,3.2,Delivered
2130,2024-05-28,41,Bakery,879.41,7.14,52,Cash,2.9,Cancelled
2131,2024-12-09,59,Cafe,205.25,2.06,87,Card,4.7,Cancelled
2132,2024-09-17,34,Italian,185.31,12.33,40,Card,2.5,Delivered
2133,2024-03-10,39,Indian,790.4,8.2,49,Wallet,4.1,Cancelled
2134,2024-05-14,50,Fast Food,484.39,0.65,78,Wallet,3.7,Cancelled
2135,2024-07-08,52,Fast Food,1045.61,3.9,30,Cash,5.0,Delivered
2136,2024-01-18,53,Indian,1192.79,7.39,44,UPI,4.7,Cancelled
2137,2024-05-05,39,Indian,768.81,10.15,89,UPI,4.9,Delayed
2138,2024-11-22,41,Cafe,963.89,7.88,50,Cash,3.7,Delivered
2139,2024-10-27,22,Bakery,586.81,7.84,62,UPI,3.8,Delivered
2140,2024-01-30,35,Cafe,647.48,8.47,40,Cash,4.2,Cancelled
2141,2024-11-10,47,Cafe,278.2,10.34,29,UPI,4.1,Cancelled
2142,2024-09-06,53,Italian,853.99,13.55,68,UPI,3.1,Cancelled
2143,2024-10-17,34,Chinese,506.17,12.85,30,UPI,3.9,Cancelled
2144,2024-03-01,46,Italian,1190.63,5.85,54,UPI,3.2,Cancelled
2145,2024-01-18,22,Bakery,765.91,5.38,21,Card,4.6,Delivered
2146,2024-12-10,53,Chinese,386.96,10.48,55,Wallet,5.0,Delayed
2147,2024-09-15,34,Indian,1152.21,11.12,79,Wallet,2.6,Cancelled
2148,2024-04-07,61,Fast Food,300.84,11.17,25,UPI,3.0,Delivered
2149,2024-08-31,31,Fast Food,491.92,2.12,31,UPI,4.5,Delivered
2150,2024-10-27,61,Chinese,490.31,8.95,85,Cash,3.1,Delivered
2151,2024-04-02,18,Bakery,164.24,13.67,56,UPI,2.8,Delivered
2152,2024-06-09,20,Cafe,758.19,7.17,76,Cash,2.7,Cancelled
2153,2024-02-09,60,Bakery,266.84,2.48,85,Wallet,4.0,Delayed
2154,2024-07-05,48,Chinese,586.21,10.78,81,Cash,3.7,Cancelled
2155,2024-12-19,60,Bakery,695.17,13.87,70,UPI,4.9,Delayed
2156,2024-07-07,62,Chinese,1000.77,11.76,19,Card,4.8,Delivered
2157,2024-02-20,27,Fast Food,1184.88,3.89,46,UPI,3.3,Delivered
2158,2024-01-21,29,Italian,831.8,7.89,16,UPI,3.4,Delayed
2159,2024-08-19,22,Fast Food,152.62,1.23,63,Cash,4.9,Cancelled
2160,2024-09-08,43,Italian,262.95,7.67,83,Cash,3.9,Cancelled
2161,2024-11-21,61,Chinese,543.49,9.71,53,Cash,4.4,Delivered
2162,2024-12-15,55,Fast Food,167.26,4.42,49,Wallet,4.5,Cancelled
2163,2024-09-14,44,Bakery,983.1,12.73,55,Wallet,4.4,Cancelled
2164,2024-05-20,61,Fast Food,1178.25,8.9,60,Card,3.0,Delivered
2165,2024-07-11,54,Chinese,213.63,6.1,72,Wallet,4.8,Delayed
2166,2024-03-23,35,Fast Food,344.72,3.57,31,UPI,2.7,Delivered
2167,2024-03-22,51,Italian,1125.7,13.04,62,UPI,2.6,Delivered
2168,2024-01-04,46,Cafe,835.65,7.28,87,Cash,4.1,Delayed
2169,2024-02-21,56,Chinese,547.96,11.23,58,UPI,4.7,Delivered
2170,2024-11-23,56,Fast Food,762.56,4.43,18,Wallet,2.6,Cancelled
2171,2024-02-26,32,Bakery,1151.41,7.42,60,UPI,3.0,Delayed
2172,2024-05-06,22,Chinese,173.38,12.19,90,UPI,3.2,Delivered
2173,2024-02-15,19,Chinese,766.39,4.63,18,Card,4.3,Delayed
2174,2024-06-17,60,Fast Food,1179.61,8.56,56,UPI,4.0,Delayed
2175,2024-12-06,25,Italian,552.63,2.41,89,UPI,3.6,Cancelled
2176,2024-04-27,30,Bakery,658.35,3.09,16,Wallet,2.6,Delivered
2177,2024-06-06,44,Italian,1056.85,13.0,90,Card,2.5,Delayed
2178,2024-06-27,35,Fast Food,526.67,8.64,26,Card,3.2,Cancelled
2179,2024-07-18,54,Chinese,336.91,14.1,88,Card,4.9,Delayed
2180,2024-03-20,51,Fast Food,946.9,2.95,85,Wallet,4.1,Delivered
2181,2024-05-09,65,Bakery,293.92,7.1,57,UPI,4.6,Cancelled
2182,2024-06-03,47,Italian,163.2,5.67,74,UPI,3.4,Delivered
2183,2024-08-24,27,Italian,1140.28,12.64,15,Card,4.7,Delayed
2184,2024-02-06,21,Fast Food,1030.28,9.98,49,Cash,3.0,Delayed
2185,2024-10-17,29,Italian,341.88,3.14,25,Card,3.7,Delivered
2186,2024-12-05,41,Bakery,696.46,10.54,86,UPI,2.8,Delivered
2187,2024-07-12,63,Cafe,402.5,10.72,71,Cash,3.6,Cancelled
2188,2024-06-15,33,Italian,372.18,12.19,77,Cash,4.3,Cancelled
2189,2024-12-03,27,Indian,872.96,13.78,40,Wallet,3.7,Cancelled
2190,2024-02-08,36,Bakery,220.25,5.9,74,Cash,2.8,Delayed
2191,2024-08-27,42,Cafe,720.55,7.74,45,UPI,4.0,Delivered
2192,2024-05-11,42,Indian,1059.02,4.91,85,Wallet,4.5,Delayed
2193,2024-08-17,63,Cafe,797.54,10.92,15,Wallet,3.5,Delivered
2194,2024-11-12,23,Fast Food,807.97,0.99,44,UPI,2.8,Delivered
2195,2024-05-28,41,Fast Food,1054.14,9.2,43,Cash,4.1,Cancelled
2196,2024-03-04,36,Fast Food,757.83,11.94,68,Wallet,3.1,Delayed
2197,2024-10-05,56,Bakery,760.55,9.36,46,Wallet,3.0,Cancelled
2198,2024-06-11,28,Cafe,1132.02,0.85,82,Wallet,2.6,Cancelled
2199,2024-07-31,35,Fast Food,1001.74,8.08,43,Cash,2.7,Cancelled
2200,2024-03-20,29,Indian,1083.07,13.89,17,Card,3.6,Delivered
2201,2024-02-05,59,Indian,592.92,4.17,74,Cash,4.5,Delivered
2202,2024-12-16,59,Italian,1041.35,6.79,46,Wallet,3.3,Delayed
2203,2024-12-09,62,Italian,720.9,2.54,20,Cash,4.2,Delivered
2204,2024-07-14,50,Fast Food,467.61,13.91,89,UPI,2.6,Delivered
2205,2024-09-21,65,Cafe,757.32,9.89,29,Card,4.7,Delivered
2206,2024-09-14,37,Fast Food,709.04,2.6,24,Wallet,4.9,Delayed
2207,2024-02-19,26,Italian,1074.36,11.99,50,UPI,4.6,Cancelled
2208,2024-01-11,23,Chinese,353.34,2.58,82,Wallet,3.5,Delivered
2209,2024-04-18,52,Bakery,987.74,8.61,21,UPI,3.1,Delivered
2210,2024-04-27,34,Cafe,1089.86,9.11,16,UPI,4.5,Delivered
2211,2024-02-08,41,Indian,969.77,2.06,40,Card,3.7,Delayed
2212,2024-12-12,30,Indian,757.75,2.68,76,Card,4.7,Delivered
2213,2024-12-28,38,Cafe,660.28,13.25,80,Card,3.5,Delivered
2214,2024-06-04,41,Indian,610.92,2.59,50,Wallet,3.0,Delayed
2215,2024-09-23,59,Chinese,1179.23,4.26,42,Card,3.5,Delivered
2216,2024-08-14,55,Chinese,287.35,11.14,49,Cash,3.0,Cancelled
2217,2024-09-15,36,Indian,644.19,1.62,42,Cash,3.3,Delayed
2218,2024-11-20,30,Indian,514.05,13.44,64,UPI,3.6,Cancelled
2219,2024-09-15,62,Indian,634.08,10.25,58,UPI,3.6,Delivered
2220,2024-10-29,48,Indian,220.4,4.23,88,Card,3.7,Delivered
2221,2024-03-14,47,Fast Food,1037.7,13.4,67,Card,2.7,Delivered
2222,2024-10-31,27,Fast Food,799.74,11.0,55,Cash,3.9,Delivered
2223,2024-05-28,62,Chinese,1037.17,14.28,81,Wallet,2.8,Cancelled
2224,2024-05-22,18,Chinese,650.77,13.47,50,UPI,3.0,Delivered
2225,2024-01-01,43,Chinese,624.12,1.03,89,Wallet,4.2,Delivered
2226,2024-11-21,33,Cafe,966.23,8.14,38,Card,3.3,Cancelled
2227,2024-07-29,51,Fast Food,421.46,9.25,25,Card,3.8,Cancelled
2228,2024-01-12,38,Chinese,466.06,11.09,18,UPI,4.8,Cancelled
2229,2024-01-09,18,Chinese,235.39,6.41,75,Wallet,4.4,Delayed
2230,2024-06-17,54,Italian,185.59,9.18,88,Card,4.4,Delayed
2231,2024-07-22,51,Italian,590.78,11.99,65,Card,4.1,Delayed
2232,2024-05-15,24,Bakery,977.11,13.11,67,Wallet,3.2,Cancelled
2233,2024-08-09,32,Italian,502.79,9.92,72,Cash,2.6,Cancelled
2234,2024-05-12,61,Indian,486.02,1.16,63,UPI,2.6,Delayed
2235,2024-02-20,18,Indian,637.61,7.62,41,Cash,4.5,Cancelled
2236,2024-08-25,41,Bakery,495.28,10.19,54,Wallet,4.6,Delayed
2237,2024-10-28,44,Indian,1164.11,7.14,34,UPI,3.2,Delivered
2238,2024-12-14,54,Indian,684.64,8.49,21,Cash,4.0,Delivered
2239,2024-01-01,22,Indian,156.76,9.9,66,Wallet,3.9,Delivered
2240,2024-09-21,43,Italian,857.5,5.92,74,Card,3.7,Delayed
2241,2024-01-19,38,Italian,657.65,13.27,34,Card,3.9,Cancelled
2242,2024-12-04,25,Italian,866.36,10.91,26,Wallet,4.5,Cancelled
2243,2024-10-13,42,Indian,239.19,6.4,31,Card,4.9,Delayed
2244,2024-10-12,54,Cafe,546.67,5.07,40,Wallet,3.9,Delayed
2245,2024-02-06,55,Fast Food,934.34,1.06,31,Card,3.6,Cancelled
2246,2024-02-16,31,Italian,1044.19,12.86,60,Wallet,4.5,Delayed
2247,2024-02-29,34,Italian,613.03,4.09,42,UPI,4.3,Delivered
2248,2024-03-15,37,Cafe,531.95,6.27,30,UPI,3.6,Delivered
2249,2024-08-02,56,Chinese,1136.08,5.44,21,Cash,2.7,Delayed
2250,2024-03-31,42,Chinese,1182.89,3.29,51,Wallet,2.6,Delayed
2251,2024-06-30,25,Indian,1114.64,14.14,74,UPI,2.7,Delivered
2252,2024-08-13,61,Chinese,770.57,8.19,28,Wallet,4.7,Delayed
2253,2024-01-03,49,Chinese,633.46,5.69,57,Wallet,3.0,Cancelled
2254,2024-03-10,18,Indian,982.64,13.56,36,Wallet,3.8,Delayed
2255,2024-09-10,31,Fast Food,937.1,14.82,64,UPI,4.8,Delivered
2256,2024-06-23,45,Fast Food,1043.96,6.66,63,UPI,3.4,Delivered
2257,2024-05-16,63,Italian,630.32,9.22,63,Cash,3.8,Delayed
2258,2024-12-27,50,Italian,282.67,12.71,90,Wallet,4.6,Delivered
2259,2024-09-17,63,Cafe,513.9,3.04,59,UPI,4.3,Delayed
2260,2024-01-22,50,Bakery,961.4,3.05,40,Cash,3.6,Delivered
2261,2024-10-18,63,Indian,341.72,10.78,67,Wallet,3.1,Delayed
2262,2024-06-08,39,Indian,351.51,13.44,55,UPI,4.4,Delayed
2263,2024-03-14,53,Cafe,933.05,13.64,35,Cash,5.0,Delivered
2264,2024-05-22,61,Fast Food,904.15,2.09,61,UPI,4.1,Cancelled
2265,2024-01-06,52,Indian,1112.42,7.11,49,Card,4.5,Cancelled
2266,2024-11-23,39,Fast Food,1099.27,3.74,39,Wallet,4.1,Cancelled
2267,2024-11-15,19,Indian,173.18,9.85,29,Wallet,3.3,Delivered
2268,2024-04-08,55,Fast Food,1140.79,7.17,63,Wallet,4.0,Delivered
2269,2024-01-27,58,Italian,593.04,10.63,30,Card,2.9,Delayed
2270,2024-09-04,46,Cafe,891.3,2.13,40,Cash,5.0,Cancelled
2271,2024-05-27,28,Fast Food,160.69,14.34,23,Cash,3.5,Cancelled
2272,2024-04-14,45,Bakery,1092.11,2.16,39,Wallet,3.7,Cancelled
2273,2024-06-16,23,Indian,1017.95,3.0,42,Cash,3.5,Delayed
2274,2024-03-13,34,Cafe,664.33,13.84,46,Card,3.9,Delivered
2275,2024-06-09,60,Indian,436.74,12.13,90,Card,2.5,Delivered
2276,2024-01-26,32,Bakery,415.17,10.8,56,Wallet,3.8,Cancelled
2277,2024-03-18,60,Bakery,470.81,14.17,63,Wallet,4.3,Cancelled
2278,2024-04-24,31,Fast Food,591.68,3.4,86,Card,4.8,Cancelled
2279,2024-06-20,22,Indian,1097.9,14.53,55,UPI,3.1,Delayed
2280,2024-04-07,39,Fast Food,466.72,8.75,27,Card,3.0,Cancelled
2281,2024-06-30,51,Bakery,1047.83,9.24,82,UPI,4.8,Delayed
2282,2024-07-30,25,Cafe,553.66,4.2,65,Cash,4.6,Delayed
2283,2024-04-05,39,Cafe,790.02,5.44,52,Cash,2.5,Delayed
2284,2024-10-13,63,Cafe,606.97,0.66,50,Wallet,4.9,Delivered
2285,2024-03-04,62,Bakery,1144.17,6.14,33,UPI,4.1,Cancelled
2286,2024-02-15,33,Bakery,283.57,4.35,23,Card,3.1,Cancelled
2287,2024-10-13,36,Fast Food,728.3,11.21,54,Card,3.3,Cancelled
2288,2024-07-27,33,Cafe,685.47,9.56,84,UPI,4.6,Cancelled
2289,2024-10-30,46,Bakery,417.23,11.59,29,Wallet,4.7,Cancelled
2290,2024-01-22,24,Indian,1058.78,3.38,83,Wallet,2.8,Delayed
2291,2024-10-20,65,Indian,1025.28,1.91,53,Card,3.9,Delivered
2292,2024-02-28,54,Italian,1059.16,0.5,31,Wallet,4.8,Delayed
2293,2024-04-12,39,Italian,576.74,12.43,54,Cash,4.5,Delayed
2294,2024-12-06,36,Chinese,1135.88,3.32,36,Cash,4.8,Delayed
2295,2024-11-24,49,Chinese,482.11,2.68,78,Cash,3.6,Cancelled
2296,2024-03-14,35,Indian,939.63,1.99,86,Cash,4.4,Delivered
2297,2024-01-08,43,Italian,769.84,5.98,46,Cash,3.0,Delayed
2298,2024-12-19,18,Fast Food,262.64,0.62,39,Card,3.6,Cancelled
2299,2024-07-21,62,Cafe,558.29,11.33,62,Wallet,2.5,Delivered
2300,2024-04-26,28,Italian,894.15,4.81,65,Wallet,4.7,Cancelled
2301,2024-11-14,48,Bakery,225.7,4.8,88,Card,2.7,Cancelled
2302,2024-01-17,45,Fast Food,220.41,5.48,44,UPI,3.7,Delivered
2303,2024-08-29,32,Italian,664.27,2.01,85,Card,3.9,Cancelled
2304,2024-09-08,62,Indian,1058.01,12.63,45,Cash,3.5,Cancelled
2305,2024-05-31,63,Italian,751.02,11.18,87,Card,2.7,Delayed
2306,2024-11-07,40,Italian,574.34,8.44,27,Card,3.1,Delayed
2307,2024-01-08,19,Indian,510.99,2.07,27,Wallet,2.8,Delayed
2308,2024-10-31,65,Cafe,393.17,9.94,40,Card,4.8,Delayed
2309,2024-09-27,33,Bakery,588.28,11.59,64,Wallet,2.7,Delayed
2310,2024-11-07,54,Chinese,822.68,6.45,64,Cash,2.5,Delayed
2311,2024-05-03,33,Bakery,943.16,4.21,68,Card,2.8,Delayed
2312,2024-01-05,38,Fast Food,165.98,8.51,65,Cash,4.9,Delayed
2313,2024-02-17,32,Indian,220.89,14.77,90,Cash,3.3,Cancelled
2314,2024-10-07,26,Bakery,776.63,4.28,38,Card,2.9,Delivered
2315,2024-05-02,58,Indian,490.28,13.16,86,Cash,3.2,Delivered
2316,2024-01-15,18,Cafe,342.15,3.78,83,Wallet,3.7,Cancelled
2317,2024-06-18,27,Chinese,1190.42,0.62,88,Cash,4.3,Delayed
2318,2024-10-24,37,Italian,1074.21,3.55,88,Wallet,3.7,Cancelled
2319,2024-06-22,46,Cafe,373.41,7.41,44,UPI,3.5,Delayed
2320,2024-12-25,59,Cafe,489.69,0.61,62,UPI,2.7,Delivered
2321,2024-02-20,40,Cafe,564.19,7.26,31,Cash,4.3,Cancelled
2322,2024-10-04,43,Italian,543.99,7.99,79,Card,5.0,Delivered
2323,2024-03-06,25,Fast Food,639.21,1.31,22,Card,2.8,Delivered
2324,2024-10-07,22,Fast Food,939.78,13.13,57,Wallet,4.7,Cancelled
2325,2024-11-25,37,Indian,239.07,11.16,27,Cash,5.0,Delivered
2326,2024-06-05,55,Cafe,380.03,5.61,82,Card,3.1,Delayed
2327,2024-06-06,57,Fast Food,902.44,10.42,49,Card,2.9,Cancelled
2328,2024-02-01,58,Bakery,238.55,10.71,77,Card,2.8,Cancelled
2329,2024-09-16,52,Chinese,798.75,4.54,38,Wallet,2.9,Cancelled
2330,2024-08-18,45,Chinese,500.13,6.17,81,Wallet,3.1,Delivered
2331,2024-02-13,33,Italian,1132.47,4.22,28,Wallet,3.6,Delivered
2332,2024-02-15,22,Fast Food,600.35,7.89,77,UPI,4.9,Delivered
2333,2024-12-21,27,Chinese,305.03,2.06,89,Cash,3.0,Delayed
2334,2024-09-06,40,Cafe,440.59,3.12,26,UPI,4.0,Delivered
2335,2024-09-04,35,Cafe,359.96,3.78,77,UPI,3.4,Delivered
2336,2024-05-15,36,Italian,895.62,6.22,56,Cash,3.6,Delivered
2337,2024-02-20,50,Fast Food,610.75,13.91,67,Card,4.7,Delayed
2338,2024-05-05,40,Fast Food,473.84,9.28,63,Cash,4.5,Cancelled
2339,2024-03-16,22,Bakery,374.29,1.61,77,Card,4.6,Cancelled
2340,2024-11-10,26,Cafe,373.94,7.11,24,Wallet,2.9,Cancelled
2341,2024-10-11,44,Bakery,1158.67,4.13,19,Card,4.2,Delivered
2342,2024-07-15,26,Bakery,1071.29,0.76,66,Card,2.5,Delayed
2343,2024-08-03,65,Fast Food,1136.25,1.07,73,UPI,4.2,Delivered
2344,2024-04-18,22,Fast Food,667.46,7.47,23,Cash,2.7,Delayed
2345,2024-08-12,22,Chinese,567.09,14.65,44,Card,4.7,Cancelled
2346,2024-08-04,25,Bakery,718.1,7.16,16,Cash,3.7,Cancelled
2347,2024-03-09,37,Indian,866.51,3.24,57,UPI,4.4,Cancelled
2348,2024-03-13,58,Bakery,987.59,4.96,35,UPI,4.3,Delivered
2349,2024-04-05,61,Indian,640.65,7.98,62,UPI,2.7,Delivered
2350,2024-06-22,23,Cafe,463.73,13.33,62,Cash,4.5,Cancelled
2351,2024-02-26,61,Italian,1017.84,13.19,80,UPI,2.9,Delivered
2352,2024-04-19,49,Italian,528.03,5.84,87,Wallet,4.2,Delivered
2353,2024-10-21,58,Bakery,722.42,2.52,61,Cash,3.6,Delivered
2354,2024-10-25,32,Italian,552.04,14.18,76,UPI,3.3,Cancelled
2355,2024-10-30,48,Indian,896.65,11.66,58,Wallet,4.2,Delivered
2356,2024-01-14,36,Fast Food,857.21,0.62,38,UPI,3.7,Delayed
2357,2024-05-11,30,Chinese,884.2,6.32,79,Wallet,4.0,Cancelled
2358,2024-11-14,47,Fast Food,635.43,9.53,85,UPI,4.2,Cancelled
2359,2024-09-23,19,Fast Food,1081.53,14.95,30,Card,3.7,Delivered
2360,2024-12-10,25,Indian,213.67,10.32,27,Wallet,4.2,Delivered
2361,2024-11-16,43,Indian,852.33,11.39,76,Card,3.7,Delayed
2362,2024-03-30,36,Fast Food,299.17,9.54,66,UPI,4.5,Delivered
2363,2024-09-26,62,Chinese,918.34,12.51,71,Cash,2.5,Delayed
2364,2024-05-31,57,Chinese,514.91,14.25,43,Cash,3.8,Delivered
2365,2024-11-22,57,Fast Food,212.58,11.53,63,Wallet,3.2,Cancelled
2366,2024-11-21,24,Indian,314.77,10.78,28,Cash,3.5,Cancelled
2367,2024-08-11,52,Cafe,1139.69,2.02,28,Wallet,3.6,Delivered
2368,2024-01-14,33,Indian,602.13,8.47,41,Cash,3.2,Delayed
2369,2024-10-02,27,Bakery,241.33,7.01,83,UPI,4.3,Cancelled
2370,2024-10-11,46,Italian,170.86,7.09,49,Card,3.8,Cancelled
2371,2024-09-12,55,Italian,388.65,6.68,68,UPI,4.0,Delayed
2372,2024-08-28,26,Bakery,1163.97,5.7,79,Card,4.3,Cancelled
2373,2024-12-31,29,Bakery,675.3,1.21,29,Cash,3.8,Delayed
2374,2024-01-15,62,Bakery,703.14,7.58,78,Card,3.4,Delivered
2375,2024-11-13,24,Bakery,159.95,7.12,83,Card,3.7,Delivered
2376,2024-08-05,59,Chinese,639.94,0.81,36,Wallet,3.7,Cancelled
2377,2024-11-18,22,Italian,687.46,1.25,65,Wallet,4.2,Delivered
2378,2024-03-16,40,Chinese,832.31,10.65,84,Cash,4.0,Cancelled
2379,2024-07-30,49,Fast Food,450.45,9.37,89,Wallet,5.0,Delayed
2380,2024-09-06,32,Bakery,1098.19,10.07,59,Wallet,2.6,Cancelled
2381,2024-10-21,55,Cafe,484.43,5.32,28,Wallet,4.8,Delayed
2382,2024-02-10,49,Bakery,494.56,12.28,35,Wallet,3.1,Cancelled
2383,2024-12-25,44,Indian,218.23,11.09,18,UPI,4.5,Delivered
2384,2024-01-26,28,Bakery,562.68,2.17,25,Wallet,3.7,Delivered
2385,2024-12-22,61,Fast Food,470.28,10.51,72,Cash,2.5,Cancelled
2386,2024-04-30,58,Italian,1047.26,1.51,20,Wallet,4.8,Delayed
2387,2024-02-21,48,Cafe,669.88,10.72,49,Wallet,3.2,Delayed
2388,2024-01-20,23,Indian,1158.28,10.81,80,UPI,4.1,Cancelled
2389,2024-06-27,26,Cafe,434.32,13.33,50,Card,4.5,Cancelled
2390,2024-03-08,40,Cafe,989.42,12.89,17,Wallet,4.1,Delivered
2391,2024-10-26,65,Indian,1108.74,2.48,56,UPI,3.5,Cancelled
2392,2024-10-14,50,Chinese,335.34,5.14,61,UPI,4.3,Delayed
2393,2024-06-03,23,Fast Food,849.01,7.07,49,Card,4.4,Cancelled
2394,2024-05-17,53,Fast Food,257.81,5.4,32,Card,2.7,Delayed
2395,2024-01-06,41,Cafe,508.67,14.57,34,Wallet,2.7,Delivered
2396,2024-01-11,64,Chinese,635.09,11.65,84,Card,3.8,Delayed
2397,2024-05-27,60,Fast Food,960.28,3.78,17,Wallet,3.1,Delivered
2398,2024-05-25,37,Fast Food,206.17,11.9,60,Wallet,4.0,Delivered
2399,2024-05-06,40,Italian,295.25,14.97,23,Wallet,2.5,Delayed
2400,2024-02-20,27,Italian,299.55,6.37,52,Wallet,4.8,Delivered
2401,2024-12-20,36,Italian,784.44,9.73,48,Cash,4.8,Delivered
2402,2024-09-26,65,Bakery,670.2,8.95,81,Cash,3.8,Delivered
2403,2024-09-25,47,Chinese,245.05,9.25,41,Cash,4.7,Delayed
2404,2024-01-10,52,Cafe,1042.98,3.05,32,UPI,2.9,Delivered
2405,2024-05-13,19,Fast Food,1087.81,4.26,16,UPI,3.8,Delayed
2406,2024-08-09,54,Fast Food,827.39,1.52,74,Cash,3.1,Delivered
2407,2024-02-16,63,Bakery,576.86,6.66,81,Cash,3.8,Delivered
2408,2024-09-26,34,Italian,209.03,9.91,77,Cash,3.1,Delayed
2409,2024-04-26,33,Cafe,435.15,7.34,22,Cash,4.6,Cancelled
2410,2024-09-27,29,Bakery,1172.42,9.37,59,Card,4.2,Cancelled
2411,2024-03-19,53,Fast Food,1088.64,8.83,51,Cash,4.4,Delayed
2412,2024-09-22,20,Italian,431.47,7.86,22,Wallet,4.3,Delivered
2413,2024-11-23,53,Chinese,1007.53,6.08,20,Card,3.6,Delivered
2414,2024-10-10,47,Chinese,696.35,10.97,60,Wallet,2.8,Delivered
2415,2024-04-18,18,Fast Food,900.92,10.38,50,Wallet,4.7,Cancelled
2416,2024-07-17,35,Cafe,165.18,13.44,45,UPI,4.6,Delayed
2417,2024-11-04,59,Chinese,556.43,1.06,16,Wallet,4.0,Delayed
2418,2024-07-24,42,Fast Food,1100.53,4.96,59,Wallet,3.1,Delivered
2419,2024-02-12,34,Cafe,970.82,8.94,85,Wallet,4.4,Delivered
2420,2024-08-04,24,Chinese,854.58,1.27,50,Cash,2.8,Cancelled
2421,2024-06-20,31,Cafe,508.19,1.86,28,Wallet,3.5,Cancelled
2422,2024-02-29,21,Indian,919.98,2.96,67,UPI,3.7,Delayed
2423,2024-05-22,23,Fast Food,459.17,10.65,36,UPI,4.3,Delayed
2424,2024-05-21,33,Indian,1078.31,12.08,16,Card,3.1,Delivered
2425,2024-10-11,57,Cafe,683.42,9.03,16,Card,3.8,Cancelled
2426,2024-05-08,57,Italian,1046.36,10.44,25,UPI,4.1,Cancelled
2427,2024-10-23,57,Indian,978.42,13.43,55,Wallet,3.2,Cancelled
2428,2024-11-11,40,Indian,797.8,13.99,26,Card,4.4,Delayed
2429,2024-10-19,53,Cafe,585.11,11.72,32,UPI,3.0,Delivered
2430,2024-08-19,25,Italian,166.09,13.06,31,UPI,3.9,Delayed
2431,2024-07-14,28,Italian,160.07,14.18,51,Wallet,2.9,Delivered
2432,2024-11-07,27,Fast Food,624.63,11.42,87,Card,3.1,Delivered
2433,2024-12-06,63,Cafe,213.91,11.76,56,Cash,4.3,Delayed
2434,2024-01-15,54,Indian,451.66,6.26,78,Wallet,4.6,Cancelled
2435,2024-10-25,61,Chinese,1007.15,2.72,76,Cash,3.8,Delayed
